Img_name,Size,Noise,Focus,Contrast,Sobel_time,Sobel_edges,Prewitt_2K_time,Prewitt_2K_edges,Prewitt_4K_time,Prewitt_4K_edges,Roberts_time,Roberts_edges,Laplacian Of Gaussian_time,Laplacian Of Gaussian_edges,Canny_time,Canny_edges,Hough-lines_time,Hough-lines_edges,Contours_time,Contours_edges
i01_08_2.bmp,196608,0.7110755363778666,14.069033100812712,0.29399029391347564,0.1212,4.569235998034771,0.3732,17.75768662176995,0.7928,17.437313072348783,0.3175,17.75768662176995,0.1361,5.511628771717336,0.5269,81.18766151667438,7.4741,2.2545958010010322E25,1.8373,3.26130712488699E28
i01_08_3.bmp,196608,0.24556452413786373,8.069312000464535,0.2818712043472843,0.1305,3.2102223548298867,0.4042,15.077526241055196,0.7774,14.691029069005188,0.2748,15.077526241055196,0.1071,3.9462163667968153,0.3356,68.69416830862018,5.2357000000000005,4.12731626872576E16,1.5576,1.6253529600429683E36
i01_08_4.bmp,196608,0.14657595255094683,4.486391474971582,0.2680521409913952,0.1308,1.5849737391565648,0.424,11.051193888389914,0.7858,10.602849682576453,0.2764,11.051193888389914,0.1057,2.2019813111177107,0.2209,39.4461793037163,2.1441,3.410820317459615E20,1.0297,5.212052525215806E35
i01_08_5.bmp,196608,0.13610057432012482,2.605412916302193,0.2546212031919268,0.1157,0.6694331408337681,0.3686,7.409309244200896,0.7852,7.006362187033252,0.2748,7.409309244200896,0.1056,1.3651463566243007,0.1793,21.803121791091407,1.2433,3.4088852403030766E20,0.6673,8.936602405460685E25
i01_09_1.bmp,196608,1.8030356107887433,27.294288103046714,0.31358616098867337,0.1148,5.8901364636019045,0.3725,20.364022650623863,0.7723,20.229415473435864,0.2709,20.364022650623863,0.1031,7.548747046346265,0.4603,88.15879133004783,8.6188,5.597002534070275E24,2.1417,1.1570150733555177E36
i01_09_2.bmp,196608,1.2229526956202919,24.050781343645003,0.3092880443473195,0.1169,5.3484459909044695,0.3674,19.996960243779963,0.7747,19.92952593290547,0.2697,19.996960243779963,0.1066,7.167704583749184,0.4429,85.2162562428265,7.7516,2.254595801001035E25,2.0098,3.26130712488699E28
i01_09_3.bmp,196608,0.5766197143818033,19.18999212912784,0.2995990980978888,0.2213,3.9935591330853866,0.4639,18.693297364574338,0.829,18.821585494989986,0.2721,18.693297364574338,0.1034,6.298599882467355,0.4212,77.8259032227498,6.7412,2.2545958010010404E25,1.6099,1.0823925023357266E36
i01_09_4.bmp,196608,0.5005472388979936,13.575790483424136,0.2789666149576668,0.1266,2.0880716247330913,0.3793,16.03811563934202,0.7768,16.292074504993977,0.2698,16.03811563934202,0.1034,4.929745679517973,0.3005,61.94551333326646,4.3321000000000005,2.758499009366339E16,1.1819,2.306375969233285E28
i01_09_5.bmp,196608,0.25520465982602347,4.866851652369611,0.21570262991783093,0.1137,0.9477654976566957,0.3693,10.066885996637849,0.7843,9.948240855331582,0.2708,10.066885996637849,0.1038,2.413148482049816,0.2153,31.258006113401887,1.7114,1.396645992617162E24,0.6767,2.252307932183207E16
i01_10_1.bmp,196608,2.5485147767768845,31.51748541884899,0.3188012476438195,0.1153,6.381885876047119,0.3733,20.643436456072788,0.7724,20.429654684302157,0.2695,20.643436456072788,0.1031,7.989567188825214,0.4556,91.0974321766985,9.096400000000001,2.254595801001048E25,2.4258,1.5926203111735468E16
i01_10_2.bmp,196608,1.8580887091142078,29.275148186292384,0.31727447737630915,0.1366,6.388886690942039,0.3759,20.662196928308905,0.7967,20.435942734427673,0.2709,20.662196928308905,0.1038,7.960086541184637,0.5022,91.05041549113675,9.442,2.254595801001048E25,2.3949,1.5926203111735468E16
i01_10_3.bmp,196608,1.151960296089157,25.710775932430344,0.31299928769736146,0.1153,6.300891812151941,0.3743,20.61369337406583,0.7654,20.401396796164345,0.2701,20.61369337406583,0.1035,7.80744106260109,0.4906,90.99062006781305,9.465300000000001,2.2545958010010404E25,2.4509,1.5926203111735442E16
i01_10_4.bmp,196608,0.6282664384350749,21.76262181364755,0.30726570423113625,0.1187,5.611703216606633,0.374,20.369532947781273,0.7969,20.233085307879982,0.2699,20.369532947781273,0.1033,7.298276241620263,0.4918,88.92745282436235,8.687199999999999,2.3562812895136746E31,1.8909,8.459119850549372E35
i01_10_5.bmp,196608,0.3716647041121466,19.348214600102235,0.31635977663771603,0.1235,4.870109508100197,0.372,20.217452670587903,0.7914,20.315829290752358,0.2815,20.217452670587903,0.1059,6.9853889039097306,0.4438,81.52570845145999,7.347300000000001,2.254595801001048E25,1.2991,2.7949444230147504E36
I01_11_1.BMP,196608,1.6225535286786068,28.63374155560244,0.3171757767274695,0.1168,6.299664823364588,0.3694,20.714554144458834,0.8278,20.510301570233157,0.2744,20.714554144458834,0.1063,7.92306291548196,0.5111,90.68530999805934,8.798900000000001,2.254595801001048E25,2.3324,2.2523079321983812E16
i01_11_2.bmp,196608,1.2722052006777165,27.49633579514477,0.31497879201208895,0.1214,6.174163261166147,0.4319,20.602807602388793,0.7974,20.431113764715466,0.2747,20.602807602388793,0.1078,7.8218694569899165,0.4719,89.38885377365655,9.059099999999999,5.887845028921402E30,2.3704,1.5926203111735468E16
